trade_date,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
2008-12-01,0.006436814772002303,0.018867081957498498,0.02723335408922189,0.013377031879182695,0.03486363009009642,0.020569499271939403,0.03332784940103702,0.027785400358654375,0.03435560256445038,0.026994982526178702
2008-12-02,-0.005035747504711844,-0.004738646308546552,0.010838766053236885,-0.010102143636938355,0.013094282608289678,0.004019513946624513,0.01083265432741177,0.005495264381390251,0.008847772580409839,0.017389713868807583
2008-12-03,0.030320146118117203,0.05463651747413979,0.049835972232241794,0.03984379296081181,0.038707377405748956,0.049456414955542045,0.04322996257732677,0.045454293869938774,0.047410491624505946,0.04013771577963164
2008-12-04,0.01788256417228389,0.012412599627256311,0.006810326328438552,0.03199964377610552,0.0030753691420194705,0.020332402227387227,0.010651263997903644,0.010296333683671773,0.011999861134649358,0.013910610632317199
2008-12-05,0.009482491404433909,0.01166635392060238,0.01896253948905741,0.002591631983867474,0.016670367536443822,0.019891461517063017,0.027515977125185206,0.019617831562546536,0.02837598059193482,0.019100902421230685
2008-12-08,0.032416365280136916,0.04068995236631202,0.04441887021447418,0.029367604895755794,0.033656674039086634,0.03775586274713244,0.041745487082373516,0.035678658710746936,0.049797326399109235,0.03830188350100009
2008-12-09,-0.02764607565849496,-0.026620504805429573,-0.030872348318419864,-0.038770536804218526,-0.027891270530176888,-0.027169365510919752,-0.03007442161631767,-0.019316935279281227,-0.01587032501989541,-0.024721397605896502
2008-12-10,0.02603015321540042,0.019761522065815475,0.03346086391145663,0.011561435748209174,0.029997151803117537,0.02535685252607392,0.02026216469191901,0.024881788697602786,0.016158943178611385,0.033240865033419886
2008-12-11,-0.026117413669923935,-0.022311071849268897,-0.027471463148830148,-0.029710066248524583,-0.030383734936649566,-0.023157399876379343,-0.028221180301838483,-0.02640713946308762,-0.03354823420070365,-0.029436253094291293
2008-12-12,-0.03775428392796699,-0.031561117001796785,-0.03141860589597368,-0.04239110052281975,-0.040337430978729084,-0.044944608628125216,-0.0539765138856688,-0.04146439603154434,-0.058040458049788995,-0.04397717520174197
2008-12-15,0.0015588066244604578,0.01116788483094158,0.008711449908739354,0.01641823817640942,0.018802579395263037,0.008577228720605946,0.0050769888056514225,0.008896710520069698,-0.004039087923298141,0.0008332403797273453
2008-12-16,-0.0021349825563097497,0.0030170373888709755,0.010894131035753402,0.011130869982864134,0.010682775877807154,0.023826349709119912,0.02041476448826993,0.02173414871885413,0.018680125947650058,0.02871935800204059
2008-12-17,0.0003560674609505779,0.006708148567605326,0.0017517502003030214,0.014977103684379208,0.007018468674723154,0.006485797916510915,0.008375706983062744,0.0031151887010180666,0.006061810365672302,0.005728137727912442
2008-12-18,0.020699527366368275,0.02065754199524544,0.015572495214074878,0.013790262728284845,0.024160860781713905,0.01647013167065058,0.012157192343135673,0.01382074841260419,0.01757090554012185,0.007976669186903112
2008-12-19,-0.006004446922052346,0.003121188474323821,0.004272834486579332,0.014947288746612974,0.0097185491606565,0.006194135775639252,0.007060129221934516,0.005323206809568264,0.003980376255733084,0.013814090595686744
2008-12-22,-0.010727413009910038,-0.018037775003868883,-0.00925935070725845,-0.00694696423802899,-0.0038911141492502846,-0.023649586771421004,-0.003386988401256584,-0.007792203729099592,-0.01495252491992225,-0.008611663484645933
2008-12-23,-0.02953344605145009,-0.04234046072076796,-0.05449455645845305,-0.05655170860009621,-0.06231817960340009,-0.06284410340450565,-0.0646605532295446,-0.06054690712082638,-0.06490839226666831,-0.06854764417930656
2008-12-24,-0.012428613175757096,-0.018880433412691765,-0.02193938739316209,-0.020907858470022883,-0.018008591069103654,-0.019943975481708898,-0.02266026814307556,-0.021860008070634766,-0.026436348760077832,-0.02891214471283208
2008-12-25,-0.004331383903802857,-0.008071094383780272,-0.014598536291558464,-0.011815204128753675,-0.00440452078690238,-0.006300426387552402,-0.004450834120345836,-0.0031724580929994,-0.006754523332925605,0.006975552673511822
2008-12-26,0.0021519350848763206,-0.0055197103069685475,0.002235419145589896,-0.008356106056639369,-0.006853518096967278,-0.00843693303034269,-0.010536426378305562,-0.0043791737034078355,-0.010239740191293666,-0.005561644919523702
2008-12-29,-0.002712260759161276,0.003942989812853293,-0.004171378197655345,-0.0013420700437573672,-0.0017732989448306132,-0.001190871915563766,0.003221055444432632,0.004019338692517326,0.002912973738900867,0.006884555105715223
2008-12-30,-0.012617112686824042,-0.007028054815390507,7.490039957585659e-05,-0.009737017798457186,-0.007555634074304801,-0.01138038725888907,-0.01541276623422054,-0.007952071693754989,-0.015247115063650254,-0.012274905852081377
2008-12-31,-0.004309221099832646,-0.00778819849995566,-0.010187876731313678,-0.01335028453656323,-0.013881931908420549,-0.007631556937028544,-0.015152686269055452,-0.01598132192985616,-0.015453328459374195,-0.01438297617602911
2009-01-05,0.01869766274039601,0.021372597669531958,0.03355621317852943,0.030375793725461994,0.04326781582631247,0.042838607612113805,0.044625103906199816,0.043944490908505454,0.05144964626488692,0.054553046877407245
2009-01-06,0.02303750231837106,0.029174435037470817,0.027256929648848804,0.029324923425718734,0.04357553245074697,0.03855485824891961,0.032741982534585656,0.03208618406551841,0.04696118819826724,0.03196717083859231
2009-01-07,-0.013767884302568296,-0.013934426954939174,-0.001704174787191794,-0.01036116497825915,-0.0019729271595096717,2.5246008751602252e-05,0.010597938373998406,0.0039164137726178366,-0.0006810499386220323,0.0016434289861852467
2009-01-08,-0.01849576609639188,-0.025954056151474163,-0.02278142804777576,-0.01882838930045952,-0.0215348440742617,-0.01485392085979469,-0.01253917202170226,-0.018575785863851405,-0.025689641392608015,-0.010424002621426964
2009-01-09,0.013140664744788156,0.013880772662167444,0.021971299237327907,0.010215134379904954,0.02776998119007246,0.020917644838996545,0.01736067674655903,0.016991759813219025,0.024878437402793607,0.020804154891541526
2009-01-12,-0.003687205632166861,0.006806568246228256,0.0033848811895604864,-0.0004487252658857914,0.005249162363535222,0.007382142137153556,0.008137461079632584,0.006678169692414885,0.013741010544423298,0.0026371056413775147
2009-01-13,-0.0207952266670001,-0.02308194163612415,-0.018976209296293237,-0.015943189506693798,-0.026428940083882992,-0.030360220213262713,-0.02824959951054946,-0.027798320257212718,-0.03159152078976406,-0.025154208162609333
2009-01-14,0.02727839045297821,0.0378804138058177,0.03285100072571558,0.028768654561329213,0.05113711487889899,0.0369127072895334,0.045736533208457275,0.04649508030268143,0.04332669816468798,0.056470971481593274
2009-01-15,-0.015183509667220018,0.004582902701991316,0.0002229385440161891,-0.0005203158036521695,0.003160240563524346,0.003209908389610769,0.00329337540366103,0.01410178767083021,0.004326114650788675,0.016739549598882297
2009-01-16,0.01950691503234711,0.007160055042493453,0.007523438185886044,0.022548707448728476,0.022479856011289667,0.017559498785308547,0.019432645419274176,0.014002761513331984,0.008758670407449189,0.021476190150946293
2009-01-19,0.030234576572397948,0.008032321351894224,0.0034545940101593036,-0.0015723233592374666,0.004056265787463204,0.003135554828133197,0.004270370911655568,0.0017005119943433098,-0.002069850810705757,-0.006929928932668221
2009-01-20,0.0008927963202553089,0.001533143891859194,0.003663755316076632,0.012746233716797726,0.00928426624279606,0.013102158744951183,0.012241486152372477,0.011554530101971652,0.0046579120796546875,0.021089375779386015
2009-01-21,-0.00532649631364274,-0.006930667868255148,-0.007285799428525789,0.004924206952732755,-0.006175557914749937,-0.0005237475463413553,0.00916496475549343,-0.009168134009332817,0.0033963249772522726,-0.00035625342737200606
2009-01-22,0.00935354324773923,0.006691903886859871,0.010025153906496392,0.014929158731328246,0.017464132495829125,0.015637636549015323,0.015173853149953892,0.020106180535746428,0.022426567664510455,0.010923041633652014
2009-01-23,-0.0032602158619038633,-0.0022002100601326716,-0.0016222086526477002,-0.007633002675422367,-0.003934963448427066,-0.006636198047872271,-0.004191931437685374,-0.009708863048272585,-0.002099959711894582,-0.00214733559704719
2009-02-02,0.0003585038576918869,0.013923952380824016,0.023062217802905502,0.03476951331849279,0.018267568127548216,0.02040950529906921,0.021965023707966103,0.02070447431102881,0.024248352132463673,0.02141056485419687
2009-02-03,0.017518456045220978,0.024887488006053754,0.026010671015471453,0.03171016144844467,0.026024410298384693,0.022520585717118534,0.02496990537194206,0.02642010565336053,0.025275621190191742,0.027656519536876454
2009-02-04,0.025239822825793838,0.023268935201610805,0.026660772538232413,0.01695478225896383,0.028609868748648952,0.020404950279981612,0.025002564212421634,0.025681200305734796,0.022291894308430524,0.029047527926133854
2009-02-05,-0.006047201593667219,-0.009428793011642008,-0.011242138692546238,-0.01754233848317265,-0.013668442617180776,-0.010114415108924194,-0.011447287743315727,-0.008658793096497227,-0.00945289186513283,-0.010877354809850016
2009-02-06,0.03932810194202855,0.03872547431882618,0.03745196825068792,0.040105274116630125,0.04123286757026249,0.04710195744938893,0.03956683413753026,0.0510083914103703,0.04411742932825351,0.0426901275180033
2009-02-09,0.009563959068564956,0.02470471956942927,0.024708407826930866,0.015439186558036748,0.028986990751194285,0.03828356455602762,0.026193372854539272,0.041066749507951326,0.048996619894409274,0.03172501930359296
2009-02-10,0.005441459072323169,0.01200864980710242,0.015756365646775707,0.022266729016061804,0.014268185833597005,0.017861946655708453,0.019053827030725837,0.03336193396084023,0.02587760673987445,0.02260033054277133
2009-02-11,0.007426930302882952,0.004317089564377054,0.011327955709187074,0.0021789234152786133,-0.0007849488603691177,-0.007718030269965739,0.004943186301555896,-0.005263308428684042,-0.0027965919337506204,0.019586069197945578
2009-02-12,-0.012149410348737743,0.005307823764821604,0.013111267428007532,-0.006493471764461977,0.012020778707670087,0.011859067101118679,0.0010822544001980895,0.0006518349875542475,0.014237059207175358,0.007228522372593724
2009-02-13,0.02674452987050624,0.02921651494795609,0.02895163304263052,0.03300281513716765,0.03875903728351377,0.03933477748270263,0.04108306118838319,0.04178429793155103,0.03565928265597397,0.043297755245170134
2009-02-16,0.03712368503465137,0.028138380163811108,0.023730804779688693,0.0285457900250418,0.01779883854419689,0.018177889584972677,0.03393333028506012,0.020782538643534697,0.018820625110116233,0.02401308643298835
2009-02-17,-0.026090520491947707,-0.030698624505851715,-0.027508729897020287,-0.03253193610595886,-0.03771805679333331,-0.04177168354379024,-0.046056187029963266,-0.03902013891864403,-0.03568940348053506,-0.039280208668564534
2009-02-18,-0.046656712053095274,-0.04590023851936163,-0.051683953295917115,-0.04344169953941274,-0.043119418617841,-0.04408247679438786,-0.045787848231870217,-0.043648456014199505,-0.03162252843886652,-0.0408481136134204
2009-02-19,0.00044584792410320707,0.011710715156558983,0.013589901301577655,0.00861555695033195,0.024124477284125208,0.024492629629108916,0.023512093654225154,0.02952050958520292,0.010190483685169461,0.014010763543717194
2009-02-20,0.008790483461300446,0.018214727813329095,0.016054228876250864,0.02141388295723088,0.033478851985725394,0.023058060469319328,0.025110218200031727,0.031621113231883685,0.03873420653968133,0.03245622571406898
2009-02-23,0.014640998123912178,0.015163964641789507,0.03389678347351612,0.030588170416142275,0.03165892414184636,0.03139320652018021,0.03331862438608562,0.030994761380788938,0.028718739337684582,0.030964470814213704
2009-02-24,-0.04339153314505111,-0.05244329822304896,-0.030177729167145666,-0.042453252831418445,-0.04194394084284195,-0.04840456675817124,-0.03898706130975724,-0.04306872942218699,-0.04239419267753089,-0.05309774340953389
2009-02-25,0.010144236798848334,-0.0053144259050727834,-0.0008157933904215137,-0.00608672412865325,-0.008387488220388756,-0.0021626093034559906,-0.006191650056591163,-0.001640336706044801,-0.013519007709950407,-0.006680816177758165
2009-02-26,-0.028713690059009662,-0.022390139874977327,-0.06537772845161838,-0.060493496325639544,-0.0697158008387761,-0.06405718710420634,-0.06670930257430677,-0.06273381105180333,-0.07526988806724363,-0.06842445265558085
2009-02-27,0.0033016949523155437,-0.010239873347489834,-0.04863697622129941,-0.03864729086327031,-0.03898787415168813,-0.03686846114250372,-0.039830773913048,-0.06378871374752473,-0.06343662912811057,-0.04533993211325296
2009-03-02,-0.0051958217072244845,0.015667115656214457,0.01843222152240964,0.020741146090003174,0.018895323259146647,0.024821682225842398,0.02543525889168576,0.029697954913601478,0.026134661430077116,0.019095353669077803
2009-03-03,-0.013540321065413825,0.0008566949217375138,-0.0027109990019761588,0.008398420306307351,0.000785337349714147,0.0038101508355430796,0.0014289846082090713,0.0010820311218008442,-0.0028226173448898132,-0.011084088605582762
2009-03-04,0.06407846371602456,0.05912974625406635,0.054295494063967824,0.059662081775886756,0.06749282505821519,0.0654906835372585,0.06315262282407855,0.06792755736193778,0.07398461632084133,0.07413564852048381
2009-03-05,0.0163980569211249,0.005037858282980043,0.010548731722428028,0.005114367876611391,0.0054848291858259485,0.0007575006841403859,0.0025701763519897975,0.006802919839658609,0.010901853402930237,0.012523859369551249
2009-03-06,-0.0184149893980393,-0.00022408744324596045,-0.014166724581689416,-0.014213041953723134,-0.00158088125999392,0.0001296682917799469,-0.007643318667401683,-0.008573357397422173,-0.006889847878337803,-0.0005441950213262131
2009-03-09,-0.034932915782166445,-0.0394051828683137,-0.04492588880861761,-0.03795749081170196,-0.04161824546119262,-0.03762075124956893,-0.03839325565646562,-0.05032543637553023,-0.040873816183755324,-0.04992354196239348
2009-03-10,0.013306952111394077,0.014516902404645123,0.022412768978430336,0.012275144989065963,0.014696382838905585,0.01663864453019343,0.025065046238451388,0.021789568237864158,0.029656317627845256,0.02825395806089721
2009-03-11,-0.009961858772676715,-0.012845357420320953,-0.008426525535016232,-0.006821792260930678,-0.0037511808022967614,-0.009310442022384648,-0.006966291835102996,-0.011561933138818356,-0.005424800914354458,-0.008858713019025124
2009-03-12,-0.0017204630340314007,-0.006953205501031786,-0.003606266183185827,1.3785002707106428e-05,0.00029612139814487665,-0.0005438792673159675,0.001955074696751051,0.0062669000537251265,0.0037020518055707464,-0.002502176501551372
2009-03-13,0.001698955713134151,-0.00690241975150912,-0.004699011944172505,-0.008606728245820898,-0.010791999886551622,-0.00529894442727442,-0.008136902460275878,-0.009232117551712842,-0.005391903652143087,-0.011122673539952546
2009-03-16,0.00642755854323221,0.013005227716105476,0.01053788637610865,0.01719511287180333,0.013855850786177399,0.01681184469958747,0.021196962573924016,0.017910035800191317,0.018515688766739535,0.02247053990712565
2009-03-17,0.023201143102055462,0.02852062965261795,0.0304470945229145,0.03549673033481891,0.04295072039058464,0.042691730533970566,0.04467316927843475,0.04028201237305365,0.04726155874575781,0.04532343414443608
2009-03-18,-0.0040804289211339,-0.0010985855524985584,0.00300346326904282,0.007838604699165853,0.009863025776839117,0.007288592836379993,0.014380801725248865,0.013692815889312234,0.017156472269234398,0.013949009123137375
2009-03-19,0.011350899584693127,0.016102271514287624,0.01661295962125098,0.020428163343924097,0.02838329658994473,0.0226181303988583,0.023206097046146405,0.02763590467505398,0.02837850979106912,0.026216352144670912
2009-03-20,-0.0037938674695093557,-0.010377036094506744,0.00550252437212583,-0.006033806751225791,-0.005799787447624606,-0.006043445853467115,-0.0019094016022074432,0.005094836490031433,0.00941094510670811,0.004349218310471478
2009-03-23,0.01393281538864009,0.0156117575211134,0.019556514755887752,0.017731643614377016,0.024307372136519654,0.02575117965311464,0.028801420852146233,0.029359993822785774,0.025355199469268327,0.04004658346758526
2009-03-24,0.008325890192200624,0.006446200894685505,0.014345615664270416,0.008812498265951823,0.010291131654618138,0.010064298497934904,0.010934333130775188,0.0049008658863754885,0.0018166599665402452,0.003509915879599363
2009-03-25,-0.018644852625267442,-0.017482771920476897,-0.025916792671027308,-0.028354447044207656,-0.026988463325215963,-0.029395165151805413,-0.027613086195531426,-0.02197904463238098,-0.022383034013825506,-0.022971502034774615
2009-03-26,0.04151088388395518,0.030241009626153444,0.020199095334077603,0.018157424319470965,0.024000166668899998,0.02908482507371809,0.02195235791094673,0.035399965675661116,0.038495135743404255,0.04068032030212825
2009-03-27,-0.0007992741012863234,0.00821796041421051,0.006498438812017314,0.01983014417925995,0.00586229588886345,0.015052734772596686,0.004635133775586564,0.008761018634461453,0.00024150094136408544,0.004940660790896851
2009-03-30,-0.006010295700990972,0.001442524799015638,-0.00224512334334096,0.0035233108484888378,-0.004201885964537964,-0.004515904684700809,-0.007385071461933073,-0.013119176477304156,-0.011128518505028906,0.006805189165631987
2009-03-31,0.008689119932440955,-0.0018762402559285968,0.007996004654279992,0.005486539128716947,0.00806067493314873,0.011672954990907246,0.010841639920605389,0.011627638742927226,0.01010373569249944,0.022809230495737586
2009-04-01,0.009853655836703088,0.01139111280855895,0.01177440386061201,0.01670969953253709,0.015123768856778684,0.022235498952353945,0.025143904875709347,0.02229128156308039,0.023993056939712556,0.012654921243424868
2009-04-02,0.010400987777732384,0.007287687484770267,0.00911073078860758,0.011631584227416114,0.003984166346435236,0.007903290901410221,0.009525409811244716,0.007551056685758487,0.00875294613809173,-0.0055913078437757205
2009-04-03,0.009514840137090764,-0.007860282094196569,-0.0033552027476362076,-0.0011323123441175254,-0.012567198705600373,-0.013481623177684476,-0.015701268684891797,-0.0070127253662987535,-0.011395969862604167,-0.016110715165944332
2009-04-07,0.00687599211298322,-0.0002749534444442958,0.005303501531133255,0.003945732513695036,-0.0008114469173131709,0.009993504163890906,-0.004668300169482294,0.016647642921022696,0.01181321478031759,0.005208383739634683
2009-04-08,-0.035251696539851184,-0.035567573698302,-0.038936367738618805,-0.040170021029941314,-0.032235941479130205,-0.03564435913891653,-0.038039442450501434,-0.03242542372599038,-0.040967208958179735,-0.046497517428109106
2009-04-09,0.013538610140687907,0.020974034142231722,0.01191650496621863,0.021414770882917607,0.015023927549064786,0.014066003296844737,0.01800606029118305,0.01832566756480026,0.012376885576978547,0.021798716009184673
2009-04-10,0.019644171355003938,0.024170849546332165,0.022233748206303337,0.03401599799077364,0.03259407384261963,0.029138223895815087,0.02765542356888867,0.04463128980114111,0.044570484600851355,0.044295060511306814
2009-04-13,0.01781741016830817,0.015752038369853564,0.01711570800793554,0.03540706534221667,0.02156451628428166,0.02169203701116369,0.028472820523513347,0.019962316281265057,0.025819148292777424,0.021252816278200557
2009-04-14,0.002096342940850511,0.013097391482202594,0.0036747643038450633,0.008975400719745112,0.02336937564707929,0.010347473625680156,0.014086013451735336,0.01721807653909102,0.011671688027214957,0.009500838427599592
2009-04-15,-0.005217604297918611,0.01358748224202505,0.003953294957995571,0.012213505953572582,0.012708788704544085,0.014831452554643416,0.004905964338204425,0.010974447740306655,0.006359421734875369,0.01334850957976592
2009-04-16,0.0012512473781418796,0.0020605111838146004,0.001798705708344814,-0.003362117293919969,0.0016868574989947205,0.013632658903048624,-0.003659392901262815,-0.0003899956428813794,0.0012187104198280987,-0.007938859086067358
2009-04-17,-0.006241260528551586,-0.00897958057823481,-0.012966611681563293,-0.011763428059177941,-0.0033348075500007615,-0.015645785985502644,-0.011711982611777976,-0.021578106039094994,-0.017251458921691953,-0.012262773810260093
2009-04-20,0.01620772622749982,0.022105578745026225,0.031170939460950613,0.032450865202637236,0.01893652125927963,0.02468660265732314,0.022985576214848334,0.030383104000102606,0.018270966718864648,0.016375262848593388
2009-04-21,-0.008321461294489246,-0.01123170890728388,4.62698336207944e-05,-0.005340218220111569,-0.00955301653428561,-0.011411302537539681,-0.00948238311022552,-0.0060598783785255845,-0.009389950819878113,-0.00927803937542296
2009-04-22,-0.013551869194319083,-0.026164456297252177,-0.036341955151280914,-0.03799684232837087,-0.04776210726131768,-0.05271563240859158,-0.04612142492821522,-0.049872572865626845,-0.057314537525552704,-0.054339727393640035
2009-04-23,-0.007111710767639809,0.005863747296673906,0.006076101777494734,0.004905876976406848,0.008492588546422573,0.012869664174963201,0.005505931377851575,0.015028892091461956,0.02074305856929733,0.004096720065594745
2009-04-24,-0.011091583046860302,-0.00365117455964691,-0.003970900620511384,-0.003788496471215875,-0.012065828132497737,-0.011359993479369787,-0.013133835083133837,-0.0072617348779058085,-0.012680291595310261,-0.010422973842581292
2009-04-27,-0.010939950465926003,-0.027790057668320708,-0.0169681801460185,-0.03400524145453864,-0.03076280048420852,-0.036765751450677224,-0.036579647229370765,-0.035587862994953166,-0.03575149387422091,-0.03924788551238869
2009-04-28,0.00571837685441903,0.00041339446316326374,-0.006978983326569674,0.009993177767396343,0.00842545265183435,0.00552269016013413,0.009602653708909857,0.004088272185309418,0.013467813789122558,-0.0015822220424860716
2009-04-29,0.027164233358959382,0.03245539959111648,0.03298224488267965,0.029848226579518203,0.030308249239578398,0.02365348697925356,0.035268953133313394,0.033366114198211436,0.029838971006065914,0.031246240251324935
2009-04-30,-0.004588746407224972,0.00805971972447969,0.009244970206132196,0.008887295673263459,0.023736977986498622,0.011209008152216773,0.026159812122304806,0.017473690657511625,0.009925846618010195,0.012013075155289545
2009-05-04,0.028064575563567905,0.029283910619118232,0.028653665610344433,0.03197686073806306,0.03574330901033392,0.03450269016551429,0.043948339363898296,0.04337303810254701,0.04866373449669039,0.03700010057391573
2009-05-05,-0.0007582015799337162,0.0013940787157582216,0.004725568129367611,0.01102027694755255,0.007306687334969705,0.009878683926945533,0.00916453183409923,0.007217682360978233,0.001975379462297475,0.01414403823885649
2009-05-06,0.0026592003940960653,0.011837388520049986,0.00915848976070823,0.020375459634554047,0.012716891303487547,0.012648649383566073,0.02327905550544585,0.0287124081041523,0.024038975926311046,0.008734342779717236
2009-05-07,0.0025245796634383536,-0.00843656105548739,-0.006025269763866542,-0.006852103830759959,-0.0028215729750131115,-0.010700939279368169,0.00015119328281061394,0.0035965134875083123,-0.003186495709882898,-0.009456550524293393
2009-05-08,0.020756934312371134,0.003570870510221335,0.003950770191382363,0.002616081561426441,0.009572087589646611,-0.004786363333045749,0.003003636790676703,0.002525209687474105,-0.0022965731912944366,0.00350455171755956
2009-05-11,-0.01122397411414969,-0.02061581539442098,-0.02843164502120526,-0.01223505530322179,-0.026417268548385178,-0.039301113566482165,-0.04241916584972523,-0.04518458133851646,-0.04488612591991974,-0.038295488347283475
2009-05-12,0.008142563912089425,0.01672198263966726,0.015975529196991783,0.020546979542553776,0.024663362771900715,0.027110870156568004,0.034722799314605965,0.042874688741599054,0.029707164041335565,0.027185280212994985
2009-05-13,0.006998560433061081,0.002874128377747604,0.0039306205920151185,0.01293494994787738,0.013553588710289017,0.0065961867901720645,0.011271749912309463,0.011227869620804186,0.01073518329154188,0.014477405189283326
2009-05-14,-0.012312539543713034,-0.001976407282368626,-0.002910816812995185,-0.013209363520801569,-0.005418461594711373,0.0013117095887114863,0.0036602314936317435,0.0021575247618897514,0.0034212088039940135,0.0018702228429702148
2009-05-15,0.00012844843694598677,0.004006339813634748,0.000385918856539169,-0.002113447269868171,0.004181048700129057,0.002841952098929309,0.0037477670368079867,-0.0012015358127293253,0.004674068373410387,0.0064213669053337485
2009-05-18,0.002370139072921086,0.00411149370787912,-0.0032564303918877287,-0.0014934634757143757,0.005489462851529936,0.006404013968762767,0.009461794751576403,0.01590546690470816,0.008025864981751245,0.00631458256997594
2009-05-19,0.0013910269698086633,0.008051873157977847,0.007644764207046379,0.008843409050101572,0.010086380257466587,0.01083820890400343,0.011559640249586063,0.007662583471506123,0.01494465339093876,0.015458962109056739
2009-05-20,-0.01253757284128492,-0.014941912491914922,-0.015827802740923387,-0.011557242069878834,-0.005223599291454241,-0.006008534367771722,-0.003512680142893417,0.005663496145024136,0.0008422002560317909,-0.0029729807205695065
2009-05-21,-0.01406128719782839,-0.020596100022755994,-0.016005535506520244,-0.024257391944689,-0.02428673787232728,-0.026780194424342013,-0.01734962195529205,-0.021953714444800734,-0.024612664243941793,-0.02146883390833079
2009-05-22,0.0039023484118370093,0.0005397634402404545,0.0002637999997201819,0.0010006599510673825,-0.0011954490753027921,-0.001987271093545985,-0.0036202131872778197,-0.01014852547686799,-0.0035371887911851848,-0.0012745836991157194
2009-05-25,2.9898428392154562e-05,-0.0027004685853684253,-0.00039065896421796773,0.00024576268545971455,0.0056232820870196825,0.008050818865670913,0.015217649066494095,0.00029012147757382923,0.013099280750199997,0.021885508935146437
2009-05-26,-0.007936116868736649,-0.00300118722343242,-0.0017991234121605307,-0.004526435913475707,-3.388709132108657e-05,-0.002745107430598795,-0.009223450735323876,-0.017497892867474094,-0.021186926347270946,-0.008384428172233836
2009-05-27,0.019527084143399112,0.010634454205807267,0.01459913736514835,0.006148284027733361,0.0056495410135315605,0.007878585976516328,0.005342024697088638,0.003006087500950049,0.004423134570463856,0.0053844227341460155
2009-06-01,0.032263843201175806,0.02262221900027528,0.024978240365510773,0.027092254460999603,0.01866017125342866,0.023988652444124344,0.025453619296058695,0.04510072669122689,0.03508804345500594,0.025048418996244146
2009-06-02,-0.0035073913372258283,0.0018287469851228212,-0.007062304883354587,0.0029835663750367057,0.007303452091144004,0.0019730484000556985,0.009074522124763331,0.007175929314747068,0.003451417230013216,0.00511592901826279
2009-06-03,0.03374942451485709,0.023093536030633494,0.007896436033913299,0.015678239599708276,0.0019924744802933755,0.010735220257831232,0.014788560182508936,0.02327647258761277,0.020215943899959142,0.024035722492109536
2009-06-04,-0.01626069114783398,0.006221117698639115,0.012912872762330042,0.0038037431526788397,-0.010230669235180217,0.0025472627218322175,-0.00625445336705252,0.00018719049032381977,0.005454480665070714,0.004458978479605194
2009-06-05,-0.006862670896821313,0.002509715594714094,-0.007826447464966269,-0.008175379141817084,-0.008304407161232106,0.00011851792830803238,-0.006188143307822428,-0.00730605458246998,-0.006048596821207997,-0.009432201522543846
2009-06-08,0.030656391536157703,-0.000841284294017459,-0.0020313959498154156,-0.003676625400604441,-0.003091378326764041,-0.005407000816843885,-0.0006795472697470243,-0.004978878667496912,-0.01032112817356195,-0.001956045205189422
2009-06-09,0.01872850075594244,-0.0004021626698405624,0.00425800315355678,0.008951953872029085,0.0024877134836234606,0.010575707576740043,0.0007398442002988537,0.006076360623716004,0.004797207733808197,0.012263942949110084
2009-06-10,0.006661420055188251,0.016689278419305766,0.0075201384812147425,0.015567389177912937,0.009946039267666937,0.013723297282507119,0.007484171916001454,0.006366681645777352,0.001435534698046279,0.011867224663508397
2009-06-11,0.002815428518874916,-0.0042759677784181506,-0.006170514301131291,-0.010287981515479955,-0.0075738892981631846,-0.01165124017389868,-0.015416062157890532,-0.01547616828687036,-0.008759258350074304,-0.015571477438631947
2009-06-12,-0.020636593076865557,-0.019446430482205262,-0.020008656196141724,-0.014114719950781498,-0.0180300546731426,-0.024086758750865425,-0.019302090680940038,-0.01699207160770623,-0.014617037807411939,-0.023046229517745716
2009-06-15,0.03846259056506874,0.026081866199995075,0.027555608656328147,0.020482946586323,0.007607506476247648,0.00795361723676606,0.011111437929809185,0.006788511808164727,0.00032796435937419965,0.009388292319537127
2009-06-16,-0.009808042040203026,0.0003888303968071053,-0.0005433815730576995,-0.0012731575826057514,-0.0042682916801801505,0.008561386112173955,-0.006111963241689501,0.0004325279595648068,0.0066231065929301825,0.0029806727028974748
2009-06-17,0.010685381787604508,0.012458244347866106,0.012672473850144963,0.010412504922453337,0.023316323789963574,0.017877857100779538,0.01582141682310559,0.017359888465492,0.025209416740328786,0.013684188806997882
2009-06-18,0.018479157179822257,0.016386293135653773,0.013135866643059504,0.00667602318352895,0.017740785373861985,0.009212567226255101,0.006792873440225534,0.015197726111749011,0.014113211016724699,0.00735070067758869
2009-06-19,0.0239639751982317,0.011288639539797363,0.009787220825866515,0.0018150558226524267,0.0024435654439287254,0.007575691733336964,0.0016305939110209553,-0.0008018514563390134,-0.0026141209491745915,0.003949032503957743
2009-06-22,0.022587488519827253,-0.0005170988337878935,-0.004224997490910564,0.006518260005973758,-0.007885724989384219,-0.007769085668880859,-0.004380345687392584,-0.009811935686789843,0.0019414838125439147,-0.004543809060834677
2009-06-23,0.021532660836994927,0.004168706946844842,0.0015543763453189682,-0.012605235029800125,-0.006009712178503349,0.002984210516518544,-0.005070292704182958,-0.0026924594873361353,-0.001888185312912748,-0.006587548321579515
